,Date,Change,Price
2532,5/23/96,-1.1%,4.503451849785501
2533,5/24/96,1.1%,4.552989820133141
2534,5/28/96,-2.9%,4.42095311534928
2535,5/29/96,-1.9%,4.336955006157644
2536,5/30/96,1.7%,4.410683241262324
2537,5/31/96,-1.2%,4.357755042367176
2538,6/3/96,-0.7%,4.327250757070606
2539,6/4/96,2.1%,4.4181230229690875
2540,6/5/96,2.7%,4.537412344589253
2541,6/6/96,-2.4%,4.428514448319111
2542,6/7/96,0.1%,4.432942962767429
2543,6/10/96,-0.6%,4.4063453049908246
2544,6/11/96,-0.6%,4.379907233160879
2545,6/12/96,-0.7%,4.349247882528753
2546,6/13/96,-0.6%,4.32315239523358
2547,6/14/96,-0.9%,4.284244023676478
2548,6/17/96,-0.4%,4.267107047581772
2549,6/18/96,-1.5%,4.203100441868045
2550,6/19/96,-0.1%,4.198897341426178
2551,6/20/96,0.1%,4.203096238767603
2552,6/21/96,2.1%,4.291361259781723
2553,6/24/96,0.8%,4.325692149859976
2554,6/25/96,-0.1%,4.321366457710116
2555,6/26/96,-1.8%,4.243581861471334
2556,6/27/96,1.8%,4.319966334977818
2557,6/28/96,0.9%,4.358846031992618
2558,7/1/96,2.3%,4.459099490728448
2559,7/2/96,-1.0%,4.414508495821163
2560,7/3/96,-0.6%,4.3880214448462365
2561,7/5/96,-6.7%,4.094024008041539
2562,7/8/96,-2.3%,3.9998614558565833
2563,7/9/96,1.0%,4.039860070415149
2564,7/10/96,0.6%,4.06409923083764
2565,7/11/96,-4.7%,3.873086566988271
2566,7/12/96,0.1%,3.8769596535552586
2567,7/15/96,-7.7%,3.578433760231504
2568,7/16/96,-0.7%,3.5533847239098835
2569,7/17/96,2.8%,3.6528794961793603
2570,7/18/96,4.5%,3.817259073507431
2571,7/19/96,-2.2%,3.7332793738902676
2572,7/22/96,-2.5%,3.639947389543011
2573,7/23/96,-3.3%,3.5198291256880916
2574,7/24/96,-0.2%,3.5127894674367153
2575,7/25/96,2.2%,3.590070835720323
2576,7/26/96,2.2%,3.66905239410617
2577,7/29/96,-2.4%,3.580995136647622
2578,7/30/96,2.0%,3.6526150393805743
2579,7/31/96,2.3%,3.7366251852863273
2580,8/1/96,4.7%,3.9122465689947843
2581,8/2/96,5.8%,4.139156869996482
2582,8/5/96,-1.2%,4.089486987556524
2583,8/6/96,0.9%,4.126292370444532
2584,8/7/96,0.8%,4.159302709408088
2585,8/8/96,-0.7%,4.130187590442231
2586,8/9/96,0.0%,4.130187590442231
2587,8/12/96,1.4%,4.188010216708423
2588,8/13/96,-2.4%,4.087497971507421
2589,8/14/96,0.8%,4.1201979552794805
2590,8/15/96,0.1%,4.12431815323476
2591,8/16/96,1.3%,4.177934289226811
2592,8/19/96,0.5%,4.198823960672945
2593,8/20/96,-0.4%,4.182028664830253
2594,8/21/96,-0.3%,4.169482578835762
2595,8/22/96,2.5%,4.273719643306656
2596,8/23/96,-1.6%,4.2053401290137495
2597,8/26/96,-1.5%,4.142260027078543
2598,8/27/96,1.0%,4.183682627349329
2599,8/28/96,-0.7%,4.154396848957884
2600,8/29/96,-3.3%,4.017301752942274
2601,8/30/96,-2.5%,3.9168692091187167
2602,9/3/96,1.1%,3.959954770419022
2603,9/4/96,0.5%,3.979754544271117
2604,9/5/96,-2.8%,3.8683214170315257
2605,9/6/96,2.9%,3.9805027381254394
2606,9/9/96,3.6%,4.1238008366979555
2607,9/10/96,0.0%,4.1238008366979555
2608,9/11/96,1.5%,4.185657849248424
2609,9/12/96,1.8%,4.260999690534896
2610,9/13/96,4.2%,4.439961677537362
2611,9/16/96,1.5%,4.506561102700422
2612,9/17/96,-0.5%,4.48402829718692
2613,9/18/96,-0.6%,4.457124127403798
2614,9/19/96,0.6%,4.483866872168221
2615,9/20/96,1.7%,4.56009260899508
2616,9/23/96,-0.3%,4.546412331168095
2617,9/24/96,-0.5%,4.523680269512254
2618,9/25/96,0.1%,4.528203949781766
2619,9/26/96,0.1%,4.532732153731547
2620,9/27/96,0.1%,4.5372648858852775
2621,9/30/96,0.4%,4.5554139454288185
2622,10/1/96,0.8%,4.591857256992249
2623,10/2/96,2.1%,4.688286259389086
2624,10/3/96,-0.5%,4.66484482809214
2625,10/4/96,3.7%,4.837444086731549
2626,10/7/96,0.7%,4.871306195338669
2627,10/8/96,-1.1%,4.817721827189944
2628,10/9/96,-1.7%,4.735820556127715
2629,10/10/96,-0.9%,4.693198171122566
2630,10/11/96,2.5%,4.810528125400629
2631,10/14/96,1.2%,4.868254462905437
2632,10/15/96,-0.4%,4.848781445053815
2633,10/16/96,0.8%,4.887571696614246
2634,10/17/96,1.1%,4.941334985277002
2635,10/18/96,1.6%,5.0203963450414335
2636,10/21/96,-0.5%,4.995294363316226
2637,10/22/96,-1.4%,4.925360242229799
2638,10/23/96,0.3%,4.940136322956488
2639,10/24/96,-2.2%,4.831453323851445
2640,10/25/96,-0.6%,4.802464603908336
2641,10/28/96,-1.7%,4.720822705641894
2642,10/29/96,1.8%,4.805797514343449
2643,10/30/96,-0.3%,4.791380121800419
2644,10/31/96,1.9%,4.882416344114627
2645,11/1/96,-0.7%,4.848239429705824
2646,11/4/96,1.2%,4.906418302862294
2647,11/5/96,3.1%,5.058517270251024
2648,11/6/96,4.4%,5.281092030142069
2649,11/7/96,1.3%,5.349746226533916
2650,11/8/96,1.3%,5.419292927478856
2651,11/11/96,0.3%,5.435550806261292
2652,11/12/96,-0.9%,5.38663084900494
2653,11/13/96,0.7%,5.424337264947974
2654,11/14/96,1.9%,5.527399672981985
2655,11/15/96,0.7%,5.566091470692858
2656,11/18/96,-0.4%,5.543827104810087
2657,11/19/96,2.0%,5.654703646906289
2658,11/20/96,0.8%,5.69994127608154
2659,11/21/96,-0.5%,5.671441569701132
2660,11/22/96,2.4%,5.80755616737396
2661,11/25/96,3.3%,5.9992055208973
2662,11/26/96,-0.4%,5.975208698813711
2663,11/27/96,-0.4%,5.951307864018457
2664,11/29/96,0.8%,5.998918326930604
2665,12/2/96,-0.3%,5.980921571949812
2666,12/3/96,-3.3%,5.7835511600754685
2667,12/4/96,-1.2%,5.714148546154563
2668,12/5/96,-0.3%,5.6970061005160995
2669,12/6/96,-1.9%,5.588762984606293
2670,12/9/96,4.0%,5.812313503990545
2671,12/10/96,-0.9%,5.76000268245463
2672,12/11/96,-2.7%,5.604482610028355
2673,12/12/96,-4.5%,5.352280892577078
2674,12/13/96,-0.3%,5.336224049899347
2675,12/16/96,-3.3%,5.1601286562526685
2676,12/17/96,2.1%,5.268491358033974
2677,12/18/96,2.2%,5.384398167910722
2678,12/19/96,5.9%,5.702077659817454
2679,12/20/96,1.2%,5.770502591735264
2680,12/23/96,-0.8%,5.724338571001382
2681,12/24/96,1.6%,5.815927988137404
2682,12/26/96,1.8%,5.920614691923878
2683,12/27/96,0.5%,5.9502177653834964
2684,12/30/96,-1.2%,5.878815152198895
2685,12/31/96,-5.2%,5.573116764284552
2686,1/2/97,-1.5%,5.489520012820283
2687,1/3/97,4.4%,5.731058893384376
2688,1/6/97,-0.2%,5.719596775597608
2689,1/7/97,2.2%,5.845427904660755
2690,1/8/97,-1.8%,5.740210202376861
2691,1/9/97,2.5%,5.883715457436282
2692,1/10/97,1.8%,5.989622335670135
2693,1/13/97,-0.1%,5.9836327133344644
2694,1/14/97,3.6%,6.199043491014505
2695,1/15/97,-0.7%,6.155650186577404
2696,1/16/97,0.9%,6.2110510382566
2697,1/17/97,2.5%,6.366327314213015
2698,1/20/97,0.1%,6.372693641527227
2699,1/21/97,2.2%,6.512892901640826
2700,1/22/97,1.4%,6.604073402263798
2701,1/23/97,-3.3%,6.386138979989092
2702,1/24/97,-2.8%,6.207327088549397
2703,1/27/97,-2.3%,6.064558565512761
2704,1/28/97,0.0%,6.064558565512761
2705,1/29/97,3.0%,6.246495322478144
2706,1/30/97,4.5%,6.52758761198966
2707,1/31/97,0.7%,6.573280725273587
2708,2/3/97,0.2%,6.586427286724135
2709,2/4/97,1.0%,6.652291559591376
2710,2/5/97,-4.2%,6.372895314088538
2711,2/6/97,0.7%,6.417505581287157
2712,2/7/97,3.6%,6.648535782213495
2713,2/10/97,-1.6%,6.542159209698078
2714,2/11/97,1.5%,6.640291597843549
2715,2/12/97,5.0%,6.972306177735727
2716,2/13/97,3.4%,7.209364587778742
2717,2/14/97,-1.3%,7.115642848137618
2718,2/18/97,2.8%,7.314880847885472
2719,2/19/97,-1.4%,7.212472516015075
2720,2/20/97,-3.6%,6.952823505438532
2721,2/21/97,-0.4%,6.925012211416778
2722,2/24/97,3.1%,7.1396875899706975
2723,2/25/97,0.7%,7.189665403100491
2724,2/26/97,-2.4%,7.017113433426079
2725,2/27/97,-3.9%,6.7434460095224615
2726,2/28/97,-1.7%,6.62880742736058
2727,3/3/97,1.6%,6.73486834619835
2728,3/4/97,-1.6%,6.627110452659176
2729,3/5/97,4.2%,6.905449091670862
2730,3/6/97,-1.2%,6.822583702570811
2731,3/7/97,2.3%,6.979503127729939
2732,3/10/97,3.1%,7.195867724689567
2733,3/11/97,-0.8%,7.13830078289205
2734,3/12/97,-2.6%,6.952704962536856
2735,3/13/97,-5.5%,6.5703061895973285
2736,3/14/97,1.4%,6.662290476251691
2737,3/17/97,0.9%,6.722251090537956
2738,3/18/97,-2.3%,6.567639315455582
2739,3/19/97,-1.5%,6.4691247257237485
2740,3/20/97,-1.2%,6.391495229015064
2741,3/21/97,0.5%,6.423452705160138
2742,3/24/97,2.5%,6.584039022789141
2743,3/25/97,-0.7%,6.5379507496296165
2744,3/26/97,0.6%,6.577178454127394
2745,3/27/97,-6.3%,6.162816211517369
2746,3/31/97,-6.6%,5.756070341557223
2747,4/1/97,1.0%,5.813631044972795
2748,4/2/97,-3.8%,5.592713065263829
2749,4/3/97,0.0%,5.592713065263829
2750,4/4/97,3.0%,5.760494457221744
2751,4/7/97,1.6%,5.852662368537292
2752,4/8/97,1.7%,5.952157628802425
2753,4/9/97,-2.2%,5.821210160968771
2754,4/10/97,-0.9%,5.768819269520052
2755,4/11/97,-8.2%,5.295776089419408
2756,4/14/97,2.4%,5.422874715565474
2757,4/15/97,4.4%,5.6614812030503545
2758,4/16/97,3.5%,5.859633045157117
2759,4/17/97,-0.7%,5.8186156138410166
2760,4/18/97,1.8%,5.923350694890155
2761,4/21/97,-2.4%,5.781190278212791
2762,4/22/97,5.6%,6.1049369337927075
2763,4/23/97,-0.4%,6.080517186057537
2764,4/24/97,-0.9%,6.025792531383019
2765,4/25/97,-2.3%,5.88719930316121
2766,4/28/97,2.9%,6.057928082952884
2767,4/29/97,8.2%,6.554678185755021
2768,4/30/97,2.8%,6.738209174956162
2769,5/1/97,-1.0%,6.6708270832066
2770,5/2/97,5.4%,7.031051745699757
2771,5/5/97,6.3%,7.474008005678841
2772,5/6/97,-0.9%,7.406741933627731
2773,5/7/97,-4.4%,7.080845288548111
2774,5/8/97,1.7%,7.201219658453428
2775,5/9/97,1.7%,7.323640392647135
2776,5/12/97,4.6%,7.660527850708904
2777,5/13/97,-1.6%,7.537959405097562
2778,5/14/97,1.0%,7.613338999148537
2779,5/15/97,2.2%,7.780832457129805
2780,5/16/97,-4.3%,7.446256661473224
2781,5/19/97,1.2%,7.535611741410903
2782,5/20/97,3.0%,7.76168009365323
2783,5/21/97,-0.8%,7.699586652904005
2784,5/22/97,-1.3%,7.599492026416253
2785,5/23/97,4.0%,7.903471707472903
2786,5/27/97,0.8%,7.966699481132687
2787,5/28/97,-0.8%,7.902965885283625
2788,5/29/97,-1.1%,7.816033260545505
2789,5/30/97,1.4%,7.925457726193143
2790,6/2/97,-0.8%,7.862054064383598
2791,6/3/97,-0.4%,7.830605848126063
2792,6/4/97,-1.8%,7.689654942859794
2793,6/5/97,1.2%,7.781930802174111
2794,6/6/97,5.2%,8.186591203887165
2795,6/9/97,1.6%,8.31757666314936
2796,6/10/97,0.8%,8.384117276454555
2797,6/11/97,1.5%,8.509879035601372
2798,6/12/97,4.9%,8.92686310834584
2799,6/13/97,3.3%,9.221449590921251
2800,6/16/97,0.1%,9.230671040512172
2801,6/17/97,0.1%,9.239901711552683
2802,6/18/97,-1.8%,9.073583480744734
2803,6/19/97,3.0%,9.345790985167076
2804,6/20/97,0.2%,9.36448256713741
2805,6/23/97,-6.8%,8.727697752572066
2806,6/24/97,6.0%,9.25135961772639
2807,6/25/97,-2.5%,9.02007562728323
2808,6/26/97,-1.7%,8.866734341619415
2809,6/27/97,1.2%,8.973135153718848
2810,6/30/97,-0.9%,8.892376937335378
2811,7/1/97,2.1%,9.07911685301942
2812,7/2/97,4.4%,9.478597994552274
2813,7/3/97,4.3%,9.886177708318021
2814,7/7/97,-1.7%,9.718112687276614
2815,7/8/97,2.2%,9.9319111663967
2816,7/9/97,-3.7%,9.564430453240021
2817,7/10/97,2.0%,9.755719062304822
2818,7/11/97,0.9%,9.843520533865565
2819,7/14/97,0.5%,9.892738136534891
2820,7/15/97,2.4%,10.130163851811728
2821,7/16/97,3.5%,10.484719586625138
2822,7/17/97,-1.6%,10.316964073239136
2823,7/18/97,-5.3%,9.770164977357462
2824,7/21/97,-0.9%,9.682233492561245
2825,7/22/97,6.9%,10.35030760354797
2826,7/23/97,0.8%,10.433110064376354
2827,7/24/97,1.2%,10.55830738514887
2828,7/25/97,-0.5%,10.505515848223126
2829,7/28/97,-0.8%,10.42147172143734
2830,7/29/97,1.8%,10.609058212423212
2831,7/30/97,3.2%,10.948548075220755
2832,7/31/97,0.6%,11.014239363672079
2833,8/1/97,-2.2%,10.771926097671294
2834,8/4/97,0.9%,10.868873432550334
2835,8/5/97,0.6%,10.934086673145636
2836,8/6/97,2.5%,11.207438839974277
2837,8/7/97,-2.8%,10.893630552454997
2838,8/8/97,-5.6%,10.283587241517516
2839,8/11/97,1.1%,10.396706701174208
2840,8/12/97,-3.4%,10.043218673334286
2841,8/13/97,-1.4%,9.902613611907606
2842,8/14/97,0.9%,9.991737134414773
2843,8/15/97,-7.8%,9.212381637930422
2844,8/18/97,3.8%,9.562452140171779
2845,8/19/97,4.4%,9.983200034339337
2846,8/20/97,4.3%,10.412477635815927
2847,8/21/97,-4.6%,9.933503664568393
2848,8/22/97,-0.5%,9.883836146245551
2849,8/25/97,-1.2%,9.765230112490604
2850,8/26/97,-2.4%,9.530864589790829
2851,8/27/97,0.3%,9.5594571835602
2852,8/28/97,-3.3%,9.243995096502713
2853,8/29/97,-1.4%,9.114579165151675
2854,9/2/97,9.3%,9.96223502751078
2855,9/3/97,0.1%,9.97219726253829
2856,9/4/97,1.0%,10.071919235163673
2857,9/5/97,-0.6%,10.01148771975269
2858,9/8/97,0.6%,10.071556646071206
2859,9/9/97,0.7%,10.142057542593705
2860,9/10/97,-4.7%,9.6653808380918
2861,9/11/97,-2.1%,9.46240784049187
2862,9/12/97,3.8%,9.821979338430562
2863,9/15/97,-1.3%,9.694293607030964
2864,9/16/97,8.3%,10.498919976414534
2865,9/17/97,-0.8%,10.414928616603218
2866,9/18/97,1.3%,10.550322688619058
2867,9/19/97,1.0%,10.655825915505249
2868,9/22/97,1.5%,10.815663304237827
2869,9/23/97,-1.1%,10.69669100789121
2870,9/24/97,-2.4%,10.439970423701821
2871,9/25/97,-2.1%,10.220731044804083
2872,9/26/97,2.4%,10.46602858987938
2873,9/29/97,2.5%,10.727679304626363
2874,9/30/97,-1.9%,10.523853397838462
2875,10/1/97,2.6%,10.797473586182262
2876,10/2/97,1.6%,10.970233163561177
2877,10/3/97,1.4%,11.123816427851034
2878,10/6/97,2.3%,11.379664205691608
2879,10/7/97,3.2%,11.74381346027374
2880,10/8/97,-2.8%,11.414986683386076
2881,10/9/97,-1.0%,11.300836816552215
2882,10/10/97,-1.1%,11.17652761157014
2883,10/13/97,0.2%,11.198880666793281
2884,10/14/97,0.7%,11.277272831460833
2885,10/15/97,-1.5%,11.10811373898892
2886,10/16/97,-3.3%,10.741545985602285
2887,10/17/97,-3.5%,10.365591876106205
2888,10/20/97,3.5%,10.728387591769922
2889,10/21/97,5.2%,11.286263746541959
2890,10/22/97,-1.2%,11.150828581583456
2891,10/23/97,-5.5%,10.537533009596364
2892,10/24/97,-2.9%,10.231944552318069
2893,10/27/97,-20.8%,8.10370008543591
2894,10/28/97,15.4%,9.351669898593041
2895,10/29/97,-0.8%,9.276856539404296
2896,10/30/97,-5.1%,8.803736855894677
2897,10/31/97,3.6%,9.120671382706885
2898,11/3/97,7.9%,9.841204421940729
2899,11/4/97,0.5%,9.890410444050431
2900,11/5/97,0.6%,9.949752906714734
2901,11/6/97,-1.5%,9.800506613114013
2902,11/7/97,-3.4%,9.467289388268137
2903,11/10/97,-2.1%,9.268476311114506
2904,11/11/97,0.8%,9.342624121603423
2905,11/12/97,-5.8%,8.800751922550424
2906,11/13/97,3.5%,9.108778239839689
2907,11/14/97,3.8%,9.454911812953597
2908,11/17/97,5.7%,9.993841786291952
2909,11/18/97,-2.5%,9.743995741634652
2910,11/19/97,2.0%,9.938875656467346
2911,11/20/97,4.5%,10.386125061008375
2912,11/21/97,1.3%,10.521144686801483
2913,11/24/97,-5.2%,9.974045163087805
2914,11/25/97,1.3%,10.103707750207946
2915,11/26/97,0.3%,10.134018873458569
2916,11/28/97,1.1%,10.245493081066613
2917,12/1/97,6.0%,10.86022266593061
2918,12/2/97,-1.0%,10.751620439271305
2919,12/3/97,1.6%,10.923646366299646
2920,12/4/97,-1.1%,10.80348625627035
2921,12/5/97,3.2%,11.149197816471002
2922,12/8/97,-0.5%,11.093451827388646
2923,12/9/97,-2.1%,10.860489339013485
2924,12/10/97,-1.9%,10.654140041572228
2925,12/11/97,-4.6%,10.164049599659906
2926,12/12/97,-0.5%,10.113229351661607
2927,12/15/97,3.0%,10.416626232211456
2928,12/16/97,1.4%,10.562458999462416
2929,12/17/97,-0.8%,10.477959327466717
2930,12/18/97,-3.2%,10.142664628987783
2931,12/19/97,-2.7%,9.868812684005112
2932,12/22/97,2.1%,10.076057750369218
2933,12/23/97,-4.7%,9.602483036101864
2934,12/24/97,-2.0%,9.410433375379826
2935,12/26/97,1.1%,9.513948142509003
2936,12/29/97,5.5%,10.037215290346998
2937,12/30/97,5.5%,10.589262131316081
2938,12/31/97,-0.2%,10.568083607053449
2939,1/2/98,1.4%,10.716036777552198
2940,1/5/98,0.5%,10.769616961439958
2941,1/6/98,-3.2%,10.424989218673879
2942,1/7/98,-0.7%,10.352014294143162
2943,1/8/98,-2.5%,10.093213936789583
2944,1/9/98,-8.9%,9.19491789641531
2945,1/12/98,3.6%,9.525934940686263
2946,1/13/98,4.1%,9.9164982732544
2947,1/14/98,1.8%,10.09499524217298
2948,1/15/98,-2.3%,9.862810351603
2949,1/16/98,3.4%,10.198145903557503
2950,1/20/98,5.2%,10.728449490542493
2951,1/21/98,-2.4%,10.470966702769473
2952,1/22/98,-2.4%,10.219663501903005
2953,1/23/98,-1.7%,10.045929222370654
2954,1/26/98,-0.3%,10.015791434703543
2955,1/27/98,3.7%,10.386375717787573
2956,1/28/98,2.6%,10.65642148645005
2957,1/29/98,2.4%,10.91217560212485
2958,1/30/98,-1.6%,10.737580792490853
2959,2/2/98,6.3%,11.414048382417777
2960,2/3/98,1.4%,11.573845059771626
2961,2/4/98,0.3%,11.60856659495094
2962,2/5/98,-1.0%,11.492480929001431
2963,2/6/98,2.7%,11.80277791408447
2964,2/9/98,-0.6%,11.731961246599962
2965,2/10/98,2.4%,12.01352831651836
2966,2/11/98,0.3%,12.049568901467914
2967,2/12/98,1.2%,12.19416372828553
2968,2/13/98,-1.2%,12.047833763546103
2969,2/17/98,0.7%,12.132168599890925
2970,2/18/98,2.7%,12.459737152087978
2971,2/19/98,-1.1%,12.32268004341501
2972,2/20/98,1.7%,12.532165604153064
2973,2/23/98,1.1%,12.670019425798747
2974,2/24/98,-2.2%,12.391278998431174
2975,2/25/98,3.6%,12.837365042374696
2976,2/26/98,1.7%,13.055600248095065
2977,2/27/98,0.1%,13.068655848343159
2978,3/2/98,-0.6%,12.9902439132531
2979,3/3/98,1.2%,13.146126840212137
2980,3/4/98,-1.3%,12.97522719128938
2981,3/5/98,-3.5%,12.52109423959425
2982,3/6/98,6.0%,13.272359893969906
2983,3/9/98,-1.1%,13.126363935136236
2984,3/10/98,3.4%,13.57266030893087
2985,3/11/98,1.2%,13.73553223263804
2986,3/12/98,0.4%,13.790474361568592
2987,3/13/98,-0.4%,13.735312464122318
2988,3/16/98,2.9%,14.133636525581863
2989,3/17/98,0.3%,14.176037435158607
2990,3/18/98,1.4%,14.374501959250827
2991,3/19/98,1.2%,14.546995982761837
2992,3/20/98,2.6%,14.925217878313646
2993,3/23/98,-1.1%,14.761040481652195
2994,3/24/98,2.7%,15.159588574656803
2995,3/25/98,-1.0%,15.007992688910235
2996,3/26/98,-0.4%,14.947960718154594
2997,3/27/98,-1.4%,14.73868926810043
2998,3/30/98,-0.6%,14.650257132491827
2999,3/31/98,2.2%,14.972562789406648
3000,4/1/98,1.8%,15.242068919615969
3001,4/2/98,3.2%,15.72981512504368
3002,4/3/98,0.7%,15.839923830918984
3003,4/6/98,-0.5%,15.760724211764389
3004,4/7/98,-3.1%,15.272141761199693
3005,4/8/98,-2.2%,14.9361546424533
3006,4/9/98,2.5%,15.30955850851463
3007,4/13/98,-0.4%,15.248320274480571
3008,4/14/98,1.6%,15.49229339887226
3009,4/15/98,0.9%,15.631724039462108
3010,4/16/98,-3.0%,15.162772318278245
3011,4/17/98,3.9%,15.754120438691096
3012,4/20/98,0.1%,15.769874559129786
3013,4/21/98,0.8%,15.896033555602823
3014,4/22/98,1.0%,16.05499389115885
3015,4/23/98,-3.0%,15.573344074424085
3016,4/24/98,-3.2%,15.074997064042513
3017,4/27/98,-5.9%,14.185572237264005
3018,4/28/98,-0.4%,14.128829948314948
3019,4/29/98,2.6%,14.496179526971137
3020,4/30/98,4.7%,15.177499964738779
3021,5/1/98,2.5%,15.556937463857247
3022,5/4/98,0.2%,15.588051338784961
3023,5/5/98,-1.8%,15.307466414686832
3024,5/6/98,-2.8%,14.878857355075601
3025,5/7/98,-2.7%,14.47712820648856
3026,5/8/98,3.5%,14.983827693715659
3027,5/11/98,-0.4%,14.923892382940796
3028,5/12/98,2.5%,15.296989692514314
3029,5/13/98,0.9%,15.434662599746941
3030,5/14/98,-0.4%,15.372923949347953
3031,5/15/98,-2.3%,15.01934669851295
3032,5/18/98,-0.9%,14.884172578226332
3033,5/19/98,1.0%,15.033014304008596
3034,5/20/98,2.6%,15.42387267591282
3035,5/21/98,-1.2%,15.238786203801865
3036,5/22/98,-1.1%,15.071159555560044
3037,5/26/98,-4.6%,14.377886216004281
3038,5/27/98,-0.5%,14.30599678492426
3039,5/28/98,1.5%,14.520586736698121
3040,5/29/98,-1.9%,14.244695588700857
3041,6/1/98,0.0%,14.244695588700857
3042,6/2/98,0.6%,14.330163762233063
3043,6/3/98,-2.9%,13.914589013128303
3044,6/4/98,3.3%,14.373770450561537
3045,6/5/98,5.2%,15.121206513990737
3046,6/8/98,0.4%,15.1816913400467
3047,6/9/98,0.7%,15.287963179427026
3048,6/10/98,-1.7%,15.028067805376766
3049,6/11/98,-4.7%,14.321748618524058
3050,6/12/98,1.1%,14.479287853327822
3051,6/15/98,-6.1%,13.596051294274826
3052,6/16/98,2.9%,13.990336781808795
3053,6/17/98,5.4%,14.74581496802647
3054,6/18/98,-0.2%,14.716323338090417
3055,6/19/98,-1.6%,14.48086216468097
3056,6/22/98,0.6%,14.567747337669056
3057,6/23/98,4.4%,15.208728220526496
3058,6/24/98,3.6%,15.75624243646545
3059,6/25/98,-1.0%,15.598680012100797
3060,6/26/98,1.0%,15.754666812221805
3061,6/29/98,1.3%,15.959477480780686
3062,6/30/98,-1.2%,15.767963751011317
3063,7/1/98,3.9%,16.382914337300758
3064,7/2/98,-0.6%,16.284616851276954
3065,7/6/98,2.8%,16.74058612311271
3066,7/7/98,-0.7%,16.62340202025092
3067,7/8/98,3.1%,17.1387274828787
3068,7/9/98,-2.0%,16.795952933221127
3069,7/10/98,1.5%,17.047892227219442
3070,7/13/98,0.1%,17.06494011944666
3071,7/14/98,3.2%,17.611018203268955
3072,7/15/98,-0.7%,17.48774107584607
3073,7/16/98,2.3%,17.88995912059053
3074,7/17/98,0.6%,17.997298875314073
3075,7/20/98,-0.8%,17.85332048431156
3076,7/21/98,-4.9%,16.978507780580294
3077,7/22/98,-0.3%,16.927572257238552
3078,7/23/98,-6.3%,15.861135205032523
3079,7/24/98,0.2%,15.892857475442588
3080,7/27/98,1.6%,16.14714319504967
3081,7/28/98,-4.5%,15.420521751272432
3082,7/29/98,-1.3%,15.22005496850589
3083,7/30/98,4.8%,15.950617606994173
3084,7/31/98,-5.9%,15.009531168181516
3085,8/3/98,-2.3%,14.66431195131334
3086,8/4/98,-10.9%,13.065901948620187
3087,8/5/98,2.6%,13.405615399284311
3088,8/6/98,2.3%,13.713944553467849
3089,8/7/98,-0.1%,13.700230608914381
3090,8/10/98,-1.8%,13.453626457953922
3091,8/11/98,-3.9%,12.928935026093718
3092,8/12/98,4.3%,13.484879232215746
3093,8/13/98,-2.6%,13.134272372178136
3094,8/14/98,-3.5%,12.674572839151901
3095,8/17/98,5.8%,13.409698063822713
3096,8/18/98,4.8%,14.053363570886203
3097,8/19/98,-0.9%,13.926883298748228
3098,8/20/98,-1.8%,13.67619939937076
3099,8/21/98,-2.9%,13.279589616789007
3100,8/24/98,1.8%,13.518622229891209
3101,8/25/98,1.3%,13.694364318879794
3102,8/26/98,-2.4%,13.365699575226678
3103,8/27/98,-11.5%,11.82864412407561
3104,8/28/98,-4.4%,11.308183782616284
3105,8/31/98,-20.6%,8.97869792339733
3106,9/1/98,11.6%,10.020226882511421
3107,9/2/98,-1.1%,9.910004386803795
3108,9/3/98,-2.5%,9.6622542771337
3109,9/4/98,-2.6%,9.411035665928223
3110,9/8/98,15.2%,10.841513087149313
3111,9/9/98,-5.1%,10.288595919704697
3112,9/10/98,-7.8%,9.48608543796773
3113,9/11/98,8.8%,10.320860956508891
3114,9/14/98,6.1%,10.950433474855933
3115,9/15/98,2.3%,11.202293444777618
3116,9/16/98,2.3%,11.459946194007502
3117,9/17/98,-7.6%,10.588990283262932
3118,9/18/98,0.3%,10.62075725411272
3119,9/21/98,1.0%,10.726964826653846
3120,9/22/98,1.7%,10.909323228706961
3121,9/23/98,10.6%,12.0657114909499
3122,9/24/98,-6.6%,11.269374532547205
3123,9/25/98,0.6%,11.33699077974249
3124,9/28/98,1.1%,11.461697678319656
3125,9/29/98,0.1%,11.473159375997973
3126,9/30/98,-9.2%,10.41762871340616
3127,10/1/98,-9.0%,9.480042129199605
3128,10/2/98,4.9%,9.944564193530384
3129,10/5/98,-4.3%,9.516947933208577
3130,10/6/98,-1.2%,9.402744558010074
3131,10/7/98,-4.2%,9.007829286573651
3132,10/8/98,-3.5%,8.692555261543573
3133,10/9/98,7.8%,9.370574571943973
3134,10/12/98,3.9%,9.736026980249786
3135,10/13/98,-0.9%,9.648402737427539
3136,10/14/98,3.2%,9.95715162502522
3137,10/15/98,12.5%,11.201795578153373
3138,10/16/98,2.5%,11.481840467607206
3139,10/19/98,1.6%,11.665549915088922
3140,10/20/98,0.4%,11.712212114749278
3141,10/21/98,1.7%,11.911319720700014
3142,10/22/98,2.4%,12.197191393996814
3143,10/23/98,-2.2%,11.928853183328885
3144,10/26/98,0.4%,11.9765685960622
3145,10/27/98,-2.0%,11.737037224140957
3146,10/28/98,0.8%,11.830933521934085
3147,10/29/98,5.0%,12.42248019803079
